"Log_BG","Log_Freq_HAL","Ortho_N","Stimulus","Type","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Experimental_intro","correct_Introduction","correct_Practice_intro","correct_experimenter_kb","correct_response","count_End_Of_Experiment","count_End_Of_Practice","count_Experimental_Loop","count_Experimental_intro","count_Fixation","count_Introduction","count_Practice_Loop","count_Practice_intro","count_Stimulus","count_block_break_feedback","count_experimental_sequence","count_experimenter_kb","count_increment_trial_count","count_init_trial_count","count_logger","count_practice_sequence","count_right","count_task","count_wrong","datetime","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Experimental_Loop","live_row_Practice_Loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","repeat_cycle","response","response_End_Of_Experiment","response_Experimental_intro","response_Introduction","response_Practice_intro","response_block_break_feedback","response_experimenter_kb","response_time","response_time_End_Of_Experiment","response_time_Experimental_intro","response_time_Introduction","response_time_Practice_intro","response_time_block_break_feedback","response_time_experimenter_kb","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_End_Of_Experiment","time_End_Of_Practice","time_Experimental_Loop","time_Experimental_intro","time_Fixation","time_Introduction","time_Practice_Loop","time_Practice_intro","time_Stimulus","time_block_break_feedback","time_experimental_sequence","time_experimenter_kb","time_increment_trial_count","time_init_trial_count","time_logger","time_practice_sequence","time_right","time_task","time_wrong","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"2.695481676","0","7","goke","non-word","91.66666666666667","91.66666666666667","886.5714285714286","886.5714285714286","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","83","0","0","0","83","0","79","83","79","0","79","3","83","0","83","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","79","79","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","789","NA","2002","27712","6523","5917","789","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","219231","4024","38263","31739","219736","157281","219229","219736","219149","51856","220527","45838","218649","4013","206705","Lexical Decision Task","77","74472","84","yes","1024"
"2.920123326","7.43","4","duel","word","91.76470588235294","91.76470588235294","883.0823529411765","883.0823529411765","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","84","0","0","0","84","0","80","84","80","0","80","3","84","0","84","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","80","80","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","590","NA","2002","27712","6523","5917","590","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","221114","4024","38263","31739","221620","157281","221112","221620","221037","51856","222212","45838","220536","4013","206705","Lexical Decision Task","78","75062","85","yes","1024"
"3.259832699","0","9","flar","non-word","91.86046511627907","91.86046511627907","883.9883720930233","883.9883720930233","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","85","0","0","0","85","0","81","85","81","0","81","3","85","0","85","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","81","81","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","961","NA","2002","27712","6523","5917","961","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","222800","4024","38263","31739","223304","157281","222798","223304","222724","51856","224266","45838","222223","4013","206705","Lexical Decision Task","79","76023","86","yes","1024"
"3.218535505","7.85","7","goat","word","91.95402298850574","91.95402298850574","882.5402298850574","882.5402298850574","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","86","0","0","0","86","0","82","86","82","0","82","3","86","0","86","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","82","82","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","758","NA","2002","27712","6523","5917","758","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","224850","4024","38263","31739","225354","157281","224848","225354","224770","51856","226113","45838","224270","4013","206705","Lexical Decision Task","80","76781","87","yes","1024"
"3.049218023","7.4","9","robe","word","92.04545454545455","92.04545454545455","878.9090909090909","878.9090909090909","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","87","0","0","0","87","0","83","87","83","0","83","3","87","0","87","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","83","83","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","563","NA","2002","27712","6523","5917","563","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","226701","4024","38263","31739","227204","157281","226699","227204","226622","51856","227768","45838","226122","4013","206705","Lexical Decision Task","81","77344","88","yes","1024"
"3.067193647","6.73","6","raft","word","92.13483146067416","92.13483146067416","875.9101123595506","875.9101123595506","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","88","0","0","0","88","0","84","88","84","0","84","3","88","0","88","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","84","84","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","612","NA","2002","27712","6523","5917","612","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","228351","4024","38263","31739","228852","157281","228349","228852","228272","51856","229465","45838","227772","4013","206705","Lexical Decision Task","82","77956","89","yes","1024"
"3.1430148","7.92","8","bald","word","92.22222222222223","92.22222222222223","875.0888888888888","875.0888888888888","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","89","0","0","0","89","0","85","89","85","0","85","3","89","0","89","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","85","85","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","802","NA","2002","27712","6523","5917","802","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","230045","4024","38263","31739","230549","157281","230043","230549","229968","51856","231352","45838","229468","4013","206705","Lexical Decision Task","83","78758","90","yes","1024"
"2.838639236","0","4","furg","non-word","92.3076923076923","92.3076923076923","877.4725274725274","877.4725274725274","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","90","0","0","0","90","0","86","90","86","0","86","3","90","0","90","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","86","86","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","1092","NA","2002","27712","6523","5917","1092","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","231929","4024","38263","31739","232430","157281","231927","232430","231862","51856","233523","45838","231362","4013","206705","Lexical Decision Task","84","79850","91","yes","1024"
"2.845304797","0","6","buct","non-word","92.3913043478261","92.3913043478261","875.2173913043479","875.2173913043479","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","91","0","0","0","91","0","87","91","87","0","87","3","91","0","91","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","87","87","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","670","NA","2002","27712","6523","5917","670","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","234103","4024","38263","31739","234608","157281","234101","234608","234026","51856","235279","45838","233526","4013","206705","Lexical Decision Task","85","80520","92","yes","1024"
"2.703007489","8.37","3","pulp","word","92.47311827956989","92.47311827956989","875.516129032258","875.516129032258","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","92","0","0","0","92","0","88","92","88","0","88","3","92","0","92","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","88","88","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","903","NA","2002","27712","6523","5917","903","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","235861","4024","38263","31739","236365","157281","235860","236365","235782","51856","237269","45838","235282","4013","206705","Lexical Decision Task","86","81423","93","yes","1024"
"3.091901331","0","9","nipe","non-word","92.55319148936171","92.55319148936171","874.7234042553191","874.7234042553191","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","93","0","0","0","93","0","89","93","89","0","89","3","93","0","93","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","89","89","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","801","NA","2002","27712","6523","5917","801","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","237849","4024","38263","31739","238354","157281","237847","238355","237780","51856","239157","45838","237280","4013","206705","Lexical Decision Task","87","82224","94","yes","1024"
"3.22685757","9.99","7","roll","word","92.63157894736842","92.63157894736842","871.4105263157895","871.4105263157895","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","94","0","0","0","94","0","90","94","90","0","90","3","94","0","94","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","90","90","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","560","NA","2002","27712","6523","5917","560","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","239738","4024","38263","31739","240241","157281","239736","240241","239661","51856","240802","45838","239161","4013","206705","Lexical Decision Task","88","82784","95","yes","1024"
"2.819763221","0","2","durp","non-word","92.70833333333333","92.70833333333333","869.34375","869.34375","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","95","0","0","0","95","0","91","95","91","0","91","3","95","0","95","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","91","91","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","673","NA","2002","27712","6523","5917","673","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","241381","4024","38263","31739","241882","157281","241379","241882","241306","51856","242556","45838","240806","4013","206705","Lexical Decision Task","89","83457","96","yes","1024"
"3.29439347","8.6","9","wand","word","92.78350515463917","92.78350515463917","869.4329896907217","869.4329896907217","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","96","0","0","0","96","0","92","96","92","0","92","3","96","0","96","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","92","92","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","878","NA","2002","27712","6523","5917","878","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","243144","4024","38263","31739","243648","157281","243142","243649","243069","51856","244528","45838","242569","4013","206705","Lexical Decision Task","90","84335","97","yes","1024"
